TOTAL CROSS SECTION AREAS Group 25; Version 1.0
Number of rows, 22
x_in_m, crossarea_in_m2
-1.585,56.4147
2.2246,130.9888
6.0341,169.9142
9.8436,189.8999
13.6531,198.0839
17.4626,199.5296
21.2722,199.5296
25.0817,199.5296
28.8912,199.5296
32.7007,199.5296
36.5103,199.5296
40.3198,199.5296
44.1293,199.5296
47.9388,199.5296
51.7484,199.5296
55.5579,199.5296
59.3674,199.5293
63.1769,196.4428
66.9865,175.5754
70.796,132.5073
74.6055,69.9213
78.415,0
