DATA OF SHELL PLATING WITH RESPECT TO GLOBAL STRENGTH (INERTIA AROUND CENTROID) Group 22; Version 8.0
Mean shell thickness [mm],12
Number of rows, 22
X [m],OUTLINE LENGTH [m],CROSS SECTION AREA OF SHELL PLATING [m2],CENTROID_X[m],CENTROID_Y[m],CENTROID_Z[m],INERTIA_X[m4],INERTIA_Y[m4],INERTIA_Z[m4],Z_Keel[m],Z_DECK[m],
-6.9,59.2917,0.7116,-6.9, -0.0001, 11.6364,54.1135, 7.4263, 46.6872,7.862,14.988
-1.4238,63.2538,0.7591,-1.4238, -0.0001, 10.7469,65.668, 12.0199, 53.6481,6.1094,14.988
4.0524,67.0128,0.8042,4.0524, 0, 9.8948,77.7867, 17.5469, 60.2399,4.4477,14.988
9.5286,70.4968,0.846,9.5286, -0.0002, 9.0997,90.0757, 23.7429, 66.3328,2.9096,14.988
15.0048,73.5762,0.8829,15.0048, 0, 8.3933,101.8276, 30.1191, 71.7086,1.5526,14.988
20.481,75.9833,0.9118,20.481, -0.0001, 7.8398,111.6185, 35.7119, 75.9066,0.4946,14.988
25.9571,77.0966,0.9252,25.9571, -0.001, 7.5826,116.322, 38.4833, 77.8387,0.0065,14.988
31.4333,77.1115,0.9254,31.4333, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
36.9095,77.1115,0.9254,36.9095, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
42.3857,77.1115,0.9254,42.3857, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
47.8619,77.1115,0.9254,47.8619, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
53.3381,77.1115,0.9254,53.3381, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
58.8143,77.1115,0.9254,58.8143, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
64.2905,77.1115,0.9254,64.2905, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
69.7667,77.1115,0.9254,69.7667, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
75.2429,77.1115,0.9254,75.2429, 0, 7.5796,116.3871, 38.5202, 77.8669,0,14.988
80.719,77.0701,0.9249,80.719, 0.0002, 7.5806,116.2275, 38.493, 77.7345,0,14.988
86.1952,76.3512,0.9162,86.1952, 0, 7.6019,113.3701, 37.9828, 75.3873,0,14.988
91.6714,73.9188,0.887,91.6714, 0, 7.6418,103.5072, 36.2926, 67.2146,0,14.988
97.1476,67.582,0.811,97.1476, 0.0001, 7.6939,79.7436, 31.9509, 47.7927,0,14.988
102.6238,56.4625,0.6776,102.6238, 0, 7.7805,47.037, 24.3502, 22.6868,0,14.988
108.1,0,0,108.1, 0, 2.6494,0, 0, 0,14.988,2.6494
