TOTAL CROSS SECTION AREAS Group 22; Version 2.0
Number of rows, 22
x_in_m, crossarea_in_m2
-9,165.4183
-1.8571,209.0004
5.2857,250.0925
12.4286,287.9293
19.5714,321.1492
26.7143,346.9466
33.8571,358.8173
41,358.9758
48.1429,358.9758
55.2857,358.9758
62.4286,358.9758
69.5714,358.9758
76.7143,358.9758
83.8571,358.9758
91,358.9758
98.1429,358.9758
105.2857,358.7848
112.4286,354.9995
119.5714,340.7309
126.7143,297.9952
133.8571,216.5216
141,0
