TOTAL CROSS SECTION AREAS Group 22; Version 13.0
Number of rows, 22
x_in_m, crossarea_in_m2
-6.3194,60.7033
-1.2718,97.9605
3.7758,132.7406
8.8234,160.772
13.8711,179.0619
18.9187,186.6254
23.9663,187.2054
29.0139,187.2054
34.0615,187.2054
39.1092,187.2054
44.1568,187.2054
49.2044,187.2054
54.252,187.2054
59.2996,187.0966
64.3472,186.2389
69.3949,183.7335
74.4425,176.9322
79.4901,155.7713
84.5377,119.2308
89.5853,77.5084
94.633,31.7459
99.6806,0
