DATA OF SHELL PLATING WITH RESPECT TO GLOBAL STRENGTH (INERTIA AROUND CENTROID) Group 22; Version 32.0
Mean shell thickness [mm],20
Number of rows, 22
X [m],OUTLINE LENGTH [m],CROSS SECTION AREA OF SHELL PLATING [m2],CENTROID_X[m],CENTROID_Y[m],CENTROID_Z[m],INERTIA_X[m4],INERTIA_Y[m4],INERTIA_Z[m4],Z_Keel[m],Z_DECK[m],
-5.9594,39.8662,0.7973,-5.9594, 0, 7.3193,27.0954, 2.5717, 24.5237,4.7938,8.98
-1.1975,46.3287,0.9266,-1.1975, 0, 6.5456,43.195, 5.9512, 37.2438,3.1079,8.98
3.5644,51.8548,1.0372,3.5644, 0.0001, 5.928,61.1626, 10.0104, 51.1522,1.7831,8.98
8.3263,55.9738,1.1195,8.3263, 0, 5.4814,77.3488, 13.8394, 63.5094,0.8294,8.98
13.0882,58.5188,1.1705,13.0882, 0.0001, 5.2089,88.6384, 16.5835, 72.0549,0.2489,8.98
17.8501,59.5401,1.1909,17.8501, 0.0001, 5.1003,93.4577, 17.7699, 75.6878,0.0175,8.98
22.612,59.6172,1.1924,22.612, 0.0001, 5.0921,93.8279, 17.8612, 75.9667,0,8.98
27.3739,59.6172,1.1924,27.3739, 0.0001, 5.0921,93.8279, 17.8612, 75.9667,0,8.98
32.1358,59.6172,1.1924,32.1358, 0.0001, 5.0921,93.8279, 17.8612, 75.9667,0,8.98
36.8977,59.6172,1.1924,36.8977, 0.0001, 5.0921,93.8279, 17.8612, 75.9667,0,8.98
41.6596,59.6172,1.1924,41.6596, 0.0001, 5.0921,93.8279, 17.8612, 75.9667,0,8.98
46.4215,59.6172,1.1924,46.4215, 0.0001, 5.0921,93.8279, 17.8612, 75.9667,0,8.98
51.1834,59.6172,1.1924,51.1834, 0.0001, 5.0921,93.8279, 17.8612, 75.9667,0,8.98
55.9453,59.5915,1.1919,55.9453, 0, 5.0928,93.7042, 17.8506, 75.8536,0,8.98
60.7072,59.3987,1.188,60.7072, 0.0001, 5.0983,92.7707, 17.7679, 75.0028,0.0001,8.98
65.4692,58.8497,1.1771,65.4692, 0.0001, 5.1154,90.133, 17.5309, 72.602,0.0003,8.98
70.2311,57.4133,1.1482,70.2311, -0.0001, 5.1686,83.3424, 16.8955, 66.4469,0.0005,8.98
74.993,52.8968,1.0579,74.993, 0, 5.2901,64.493, 14.9873, 49.5058,0.0004,8.98
79.7549,44.9181,0.8983,79.7549, 0, 5.4323,38.9894, 11.781, 27.2083,0.0001,8.98
84.5168,35.612,0.7122,84.5168, 0, 5.5923,18.9419, 8.1193, 10.8226,0.0001,8.98
89.2787,24.5177,0.4904,89.2787, 0, 6.0676,5.6927, 3.5856, 2.1071,0.977,8.98
94.0406,0,0,94.0406, 0, 8.98,0, 0, 0,8.98,8.98
