BUOYANT CROSS SECTION AREAS Group 98; Version 1.0
Number of rows, 22
x_in_m, crossarea_in_m2
-9,2.0457
-1.8571,41.5719
5.2857,82.4958
12.4286,120.3785
19.5714,153.6468
26.7143,179.4824
33.8571,191.3709
41,191.5296
48.1429,191.5296
55.2857,191.5296
62.4286,191.5296
69.5714,191.5296
76.7143,191.5296
83.8571,191.5296
91,191.5296
98.1429,191.5296
105.2857,191.4224
112.4286,189.2984
119.5714,181.4377
126.7143,158.3371
133.8571,114.5233
141,0
